"","long","lat","order","hole","piece","id","group"
"10291",-75.106507,40.016677,10291,FALSE,"1","42101019100","42101019100.1"
"10292",-75.106447,40.016648,10292,FALSE,"1","42101019100","42101019100.1"
"10293",-75.106361,40.016591,10293,FALSE,"1","42101019100","42101019100.1"
"10294",-75.106282,40.016535,10294,FALSE,"1","42101019100","42101019100.1"
"10295",-75.106256,40.016509,10295,FALSE,"1","42101019100","42101019100.1"
"10296",-75.106238,40.016486,10296,FALSE,"1","42101019100","42101019100.1"
"10297",-75.106174,40.016433,10297,FALSE,"1","42101019100","42101019100.1"
"10298",-75.106091,40.016383,10298,FALSE,"1","42101019100","42101019100.1"
"10299",-75.106018,40.016352,10299,FALSE,"1","42101019100","42101019100.1"
"10300",-75.105951,40.016336,10300,FALSE,"1","42101019100","42101019100.1"
"10301",-75.105909,40.016342,10301,FALSE,"1","42101019100","42101019100.1"
"10302",-75.105879,40.016374,10302,FALSE,"1","42101019100","42101019100.1"
"10303",-75.10587,40.016399,10303,FALSE,"1","42101019100","42101019100.1"
"10304",-75.105825,40.016409,10304,FALSE,"1","42101019100","42101019100.1"
"10305",-75.105765,40.0164,10305,FALSE,"1","42101019100","42101019100.1"
"10306",-75.10563,40.016373,10306,FALSE,"1","42101019100","42101019100.1"
"10307",-75.105532,40.016371,10307,FALSE,"1","42101019100","42101019100.1"
"10308",-75.105421,40.016359,10308,FALSE,"1","42101019100","42101019100.1"
"10309",-75.105347,40.01635,10309,FALSE,"1","42101019100","42101019100.1"
"10310",-75.105228,40.016338,10310,FALSE,"1","42101019100","42101019100.1"
"10311",-75.105149,40.016321,10311,FALSE,"1","42101019100","42101019100.1"
"10312",-75.10509,40.016305,10312,FALSE,"1","42101019100","42101019100.1"
"10313",-75.105044,40.016275,10313,FALSE,"1","42101019100","42101019100.1"
"10314",-75.105013,40.016241,10314,FALSE,"1","42101019100","42101019100.1"
"10315",-75.104993,40.016223,10315,FALSE,"1","42101019100","42101019100.1"
"10316",-75.104963,40.016202,10316,FALSE,"1","42101019100","42101019100.1"
"10317",-75.104922,40.016194,10317,FALSE,"1","42101019100","42101019100.1"
"10318",-75.104897,40.016194,10318,FALSE,"1","42101019100","42101019100.1"
"10319",-75.104752,40.016218,10319,FALSE,"1","42101019100","42101019100.1"
"10320",-75.104602,40.016227,10320,FALSE,"1","42101019100","42101019100.1"
"10321",-75.104502,40.016249,10321,FALSE,"1","42101019100","42101019100.1"
"10322",-75.104312,40.016236,10322,FALSE,"1","42101019100","42101019100.1"
"10323",-75.104058,40.016196,10323,FALSE,"1","42101019100","42101019100.1"
"10324",-75.103779,40.016176,10324,FALSE,"1","42101019100","42101019100.1"
"10325",-75.103541,40.016158,10325,FALSE,"1","42101019100","42101019100.1"
"10326",-75.103093,40.01611,10326,FALSE,"1","42101019100","42101019100.1"
"10327",-75.102942,40.016088,10327,FALSE,"1","42101019100","42101019100.1"
"10328",-75.102873,40.01609,10328,FALSE,"1","42101019100","42101019100.1"
"10329",-75.102781,40.01608,10329,FALSE,"1","42101019100","42101019100.1"
"10330",-75.102626,40.016057,10330,FALSE,"1","42101019100","42101019100.1"
"10331",-75.102503,40.016059,10331,FALSE,"1","42101019100","42101019100.1"
"10332",-75.10239,40.016074,10332,FALSE,"1","42101019100","42101019100.1"
"10333",-75.10223,40.016093,10333,FALSE,"1","42101019100","42101019100.1"
"10334",-75.102105,40.016121,10334,FALSE,"1","42101019100","42101019100.1"
"10335",-75.101981,40.016138,10335,FALSE,"1","42101019100","42101019100.1"
"10336",-75.101825,40.01615,10336,FALSE,"1","42101019100","42101019100.1"
"10337",-75.101611,40.016139,10337,FALSE,"1","42101019100","42101019100.1"
"10338",-75.10145,40.016141,10338,FALSE,"1","42101019100","42101019100.1"
"10339",-75.101172,40.01614,10339,FALSE,"1","42101019100","42101019100.1"
"10340",-75.100947,40.016147,10340,FALSE,"1","42101019100","42101019100.1"
"10341",-75.100749,40.016158,10341,FALSE,"1","42101019100","42101019100.1"
"10342",-75.100599,40.016171,10342,FALSE,"1","42101019100","42101019100.1"
"10343",-75.100428,40.016196,10343,FALSE,"1","42101019100","42101019100.1"
"10344",-75.100254,40.016226,10344,FALSE,"1","42101019100","42101019100.1"
"10345",-75.099939,40.016314,10345,FALSE,"1","42101019100","42101019100.1"
"10346",-75.099802,40.01636,10346,FALSE,"1","42101019100","42101019100.1"
"10347",-75.099671,40.01639,10347,FALSE,"1","42101019100","42101019100.1"
"10348",-75.099583,40.016412,10348,FALSE,"1","42101019100","42101019100.1"
"10349",-75.099506,40.016428,10349,FALSE,"1","42101019100","42101019100.1"
"10350",-75.099426,40.016353,10350,FALSE,"1","42101019100","42101019100.1"
"10351",-75.09918,40.016385,10351,FALSE,"1","42101019100","42101019100.1"
"10352",-75.099182,40.016412,10352,FALSE,"1","42101019100","42101019100.1"
"10353",-75.099158,40.016414,10353,FALSE,"1","42101019100","42101019100.1"
"10354",-75.099104,40.016421,10354,FALSE,"1","42101019100","42101019100.1"
"10355",-75.099037,40.016428,10355,FALSE,"1","42101019100","42101019100.1"
"10356",-75.098977,40.016431,10356,FALSE,"1","42101019100","42101019100.1"
"10357",-75.098916,40.016433,10357,FALSE,"1","42101019100","42101019100.1"
"10358",-75.098857,40.016433,10358,FALSE,"1","42101019100","42101019100.1"
"10359",-75.098796,40.01643,10359,FALSE,"1","42101019100","42101019100.1"
"10360",-75.098736,40.016426,10360,FALSE,"1","42101019100","42101019100.1"
"10361",-75.098617,40.016412,10361,FALSE,"1","42101019100","42101019100.1"
"10362",-75.098558,40.016403,10362,FALSE,"1","42101019100","42101019100.1"
"10363",-75.098443,40.01638,10363,FALSE,"1","42101019100","42101019100.1"
"10364",-75.098356,40.016358,10364,FALSE,"1","42101019100","42101019100.1"
"10365",-75.098312,40.016345,10365,FALSE,"1","42101019100","42101019100.1"
"10366",-75.09827,40.016331,10366,FALSE,"1","42101019100","42101019100.1"
"10367",-75.098188,40.0163,10367,FALSE,"1","42101019100","42101019100.1"
"10368",-75.098104,40.016264,10368,FALSE,"1","42101019100","42101019100.1"
"10369",-75.097976,40.016201,10369,FALSE,"1","42101019100","42101019100.1"
"10370",-75.097931,40.016182,10370,FALSE,"1","42101019100","42101019100.1"
"10371",-75.097886,40.016165,10371,FALSE,"1","42101019100","42101019100.1"
"10372",-75.09784,40.01615,10372,FALSE,"1","42101019100","42101019100.1"
"10373",-75.097793,40.016136,10373,FALSE,"1","42101019100","42101019100.1"
"10374",-75.097744,40.016124,10374,FALSE,"1","42101019100","42101019100.1"
"10375",-75.097692,40.01611,10375,FALSE,"1","42101019100","42101019100.1"
"10376",-75.097639,40.016099,10376,FALSE,"1","42101019100","42101019100.1"
"10377",-75.09753,40.016082,10377,FALSE,"1","42101019100","42101019100.1"
"10378",-75.097475,40.016077,10378,FALSE,"1","42101019100","42101019100.1"
"10379",-75.097421,40.016074,10379,FALSE,"1","42101019100","42101019100.1"
"10380",-75.097145,40.01607,10380,FALSE,"1","42101019100","42101019100.1"
"10381",-75.097146,40.016019,10381,FALSE,"1","42101019100","42101019100.1"
"10382",-75.09704,40.016018,10382,FALSE,"1","42101019100","42101019100.1"
"10383",-75.09704125,40.01598458,10383,FALSE,"1","42101019100","42101019100.1"
"10384",-75.097041,40.01595,10384,FALSE,"1","42101019100","42101019100.1"
"10385",-75.09705596,40.01520328,10385,FALSE,"1","42101019100","42101019100.1"
"10386",-75.09734467,40.01375023,10386,FALSE,"1","42101019100","42101019100.1"
"10387",-75.09743161,40.013326,10387,FALSE,"1","42101019100","42101019100.1"
"10388",-75.09833951,40.01346749,10388,FALSE,"1","42101019100","42101019100.1"
"10389",-75.09937585,40.01358414,10389,FALSE,"1","42101019100","42101019100.1"
"10390",-75.10010226,40.01368547,10390,FALSE,"1","42101019100","42101019100.1"
"10391",-75.10080925,40.01379133,10391,FALSE,"1","42101019100","42101019100.1"
"10392",-75.10155872,40.01387912,10392,FALSE,"1","42101019100","42101019100.1"
"10393",-75.10186422,40.01237068,10393,FALSE,"1","42101019100","42101019100.1"
"10394",-75.10221798,40.01079014,10394,FALSE,"1","42101019100","42101019100.1"
"10395",-75.10255255,40.00920338,10395,FALSE,"1","42101019100","42101019100.1"
"10396",-75.10283518,40.00772103,10396,FALSE,"1","42101019100","42101019100.1"
"10397",-75.10314667,40.00620382,10397,FALSE,"1","42101019100","42101019100.1"
"10398",-75.10327103,40.00560301,10398,FALSE,"1","42101019100","42101019100.1"
"10399",-75.10352956,40.00443165,10399,FALSE,"1","42101019100","42101019100.1"
"10400",-75.10360253,40.00407448,10400,FALSE,"1","42101019100","42101019100.1"
"10401",-75.1036878,40.00363831,10401,FALSE,"1","42101019100","42101019100.1"
"10402",-75.10379727,40.00313587,10402,FALSE,"1","42101019100","42101019100.1"
"10403",-75.10181134,40.00286444,10403,FALSE,"1","42101019100","42101019100.1"
"10404",-75.10308471,40.00215123,10404,FALSE,"1","42101019100","42101019100.1"
"10405",-75.10318091,40.00209735,10405,FALSE,"1","42101019100","42101019100.1"
"10406",-75.10419895,40.00152691,10406,FALSE,"1","42101019100","42101019100.1"
"10407",-75.10615136,40.00178081,10407,FALSE,"1","42101019100","42101019100.1"
"10408",-75.11001708,40.00228377,10408,FALSE,"1","42101019100","42101019100.1"
"10409",-75.10986514,40.00302837,10409,FALSE,"1","42101019100","42101019100.1"
"10410",-75.11398731,40.00356111,10410,FALSE,"1","42101019100","42101019100.1"
"10411",-75.113724,40.004795,10411,FALSE,"1","42101019100","42101019100.1"
"10412",-75.11348355,40.00592851,10412,FALSE,"1","42101019100","42101019100.1"
"10413",-75.11282255,40.0090088,10413,FALSE,"1","42101019100","42101019100.1"
"10414",-75.11249721,40.01049087,10414,FALSE,"1","42101019100","42101019100.1"
"10415",-75.11216242,40.01208645,10415,FALSE,"1","42101019100","42101019100.1"
"10416",-75.1118126,40.01366355,10416,FALSE,"1","42101019100","42101019100.1"
"10417",-75.11149796,40.01516973,10417,FALSE,"1","42101019100","42101019100.1"
"10418",-75.11136051,40.01586805,10418,FALSE,"1","42101019100","42101019100.1"
"10419",-75.10902514,40.01628798,10419,FALSE,"1","42101019100","42101019100.1"
"10420",-75.1079567,40.01649244,10420,FALSE,"1","42101019100","42101019100.1"
"10421",-75.107238,40.016683,10421,FALSE,"1","42101019100","42101019100.1"
"10422",-75.107237,40.016683,10422,FALSE,"1","42101019100","42101019100.1"
"10423",-75.107152,40.016728,10423,FALSE,"1","42101019100","42101019100.1"
"10424",-75.1075939,39.99966358,10424,FALSE,"1","42101019200","42101019200.1"
"10425",-75.10814512,39.99935865,10425,FALSE,"1","42101019200","42101019200.1"
"10426",-75.10872428,39.99903367,10426,FALSE,"1","42101019200","42101019200.1"
"10427",-75.10929527,39.99874611,10427,FALSE,"1","42101019200","42101019200.1"
"10428",-75.10984872,39.99843758,10428,FALSE,"1","42101019200","42101019200.1"
"10429",-75.11041966,39.99812584,10429,FALSE,"1","42101019200","42101019200.1"
"10430",-75.11098377,39.99780241,10430,FALSE,"1","42101019200","42101019200.1"
"10431",-75.11153179,39.99789164,10431,FALSE,"1","42101019200","42101019200.1"
"10432",-75.11184745,39.99792032,10432,FALSE,"1","42101019200","42101019200.1"
"10433",-75.11198358,39.99794937,10433,FALSE,"1","42101019200","42101019200.1"
"10434",-75.11241874,39.99800811,10434,FALSE,"1","42101019200","42101019200.1"
"10435",-75.11292474,39.99806194,10435,FALSE,"1","42101019200","42101019200.1"
"10436",-75.11346178,39.99812659,10436,FALSE,"1","42101019200","42101019200.1"
"10437",-75.11510734,39.99834847,10437,FALSE,"1","42101019200","42101019200.1"
"10438",-75.11705541,39.99860245,10438,FALSE,"1","42101019200","42101019200.1"
"10439",-75.1176078,39.99867219,10439,FALSE,"1","42101019200","42101019200.1"
"10440",-75.11814273,39.99874007,10440,FALSE,"1","42101019200","42101019200.1"
"10441",-75.11899483,39.99885364,10441,FALSE,"1","42101019200","42101019200.1"
"10442",-75.11948064,39.99891846,10442,FALSE,"1","42101019200","42101019200.1"
"10443",-75.11995842,39.99897607,10443,FALSE,"1","42101019200","42101019200.1"
"10444",-75.12043816,39.99903125,10444,FALSE,"1","42101019200","42101019200.1"
"10445",-75.12093407,39.99909846,10445,FALSE,"1","42101019200","42101019200.1"
"10446",-75.12141486,39.9991605,10446,FALSE,"1","42101019200","42101019200.1"
"10447",-75.12189645,39.99922197,10447,FALSE,"1","42101019200","42101019200.1"
"10448",-75.12286984,39.99934822,10448,FALSE,"1","42101019200","42101019200.1"
"10449",-75.12400104,39.99949472,10449,FALSE,"1","42101019200","42101019200.1"
"10450",-75.1250594,39.99962937,10450,FALSE,"1","42101019200","42101019200.1"
"10451",-75.12495305,40.0001183,10451,FALSE,"1","42101019200","42101019200.1"
"10452",-75.12482585,40.00073781,10452,FALSE,"1","42101019200","42101019200.1"
"10453",-75.12473271,40.00112521,10453,FALSE,"1","42101019200","42101019200.1"
"10454",-75.12441189,40.00263575,10454,FALSE,"1","42101019200","42101019200.1"
"10455",-75.12429918,40.00265251,10455,FALSE,"1","42101019200","42101019200.1"
"10456",-75.12379367,40.00258361,10456,FALSE,"1","42101019200","42101019200.1"
"10457",-75.12335479,40.00252657,10457,FALSE,"1","42101019200","42101019200.1"
"10458",-75.12221354,40.00237851,10458,FALSE,"1","42101019200","42101019200.1"
"10459",-75.12157864,40.00229119,10459,FALSE,"1","42101019200","42101019200.1"
"10460",-75.12094168,40.00220793,10460,FALSE,"1","42101019200","42101019200.1"
"10461",-75.12028597,40.00212499,10461,FALSE,"1","42101019200","42101019200.1"
"10462",-75.1193146,40.00200437,10462,FALSE,"1","42101019200","42101019200.1"
"10463",-75.11883848,40.00193604,10463,FALSE,"1","42101019200","42101019200.1"
"10464",-75.11834461,40.00187905,10464,FALSE,"1","42101019200","42101019200.1"
"10465",-75.11784723,40.00181777,10465,FALSE,"1","42101019200","42101019200.1"
"10466",-75.11741396,40.0017505,10466,FALSE,"1","42101019200","42101019200.1"
"10467",-75.1169583,40.00169147,10467,FALSE,"1","42101019200","42101019200.1"
"10468",-75.11641207,40.00162527,10468,FALSE,"1","42101019200","42101019200.1"
"10469",-75.11630692,40.00207567,10469,FALSE,"1","42101019200","42101019200.1"
"10470",-75.11619704,40.00255468,10470,FALSE,"1","42101019200","42101019200.1"
"10471",-75.11609077,40.0030686,10471,FALSE,"1","42101019200","42101019200.1"
"10472",-75.11605,40.003062,10472,FALSE,"1","42101019200","42101019200.1"
"10473",-75.11416112,40.00281248,10473,FALSE,"1","42101019200","42101019200.1"
"10474",-75.11401189,40.00344526,10474,FALSE,"1","42101019200","42101019200.1"
"10475",-75.11398731,40.00356111,10475,FALSE,"1","42101019200","42101019200.1"
"10476",-75.10986514,40.00302837,10476,FALSE,"1","42101019200","42101019200.1"
"10477",-75.11001708,40.00228377,10477,FALSE,"1","42101019200","42101019200.1"
"10478",-75.10615136,40.00178081,10478,FALSE,"1","42101019200","42101019200.1"
"10479",-75.10419895,40.00152691,10479,FALSE,"1","42101019200","42101019200.1"
"10480",-75.1054274,40.00087488,10480,FALSE,"1","42101019200","42101019200.1"
"10481",-75.10644377,40.00032368,10481,FALSE,"1","42101019200","42101019200.1"
"10482",-75.1075939,39.99966358,10482,FALSE,"1","42101019200","42101019200.1"
"10483",-75.13441312,39.99920862,10483,FALSE,"1","42101019501","42101019501.1"
"10484",-75.13565224,39.99937684,10484,FALSE,"1","42101019501","42101019501.1"
"10485",-75.135969,39.999416,10485,FALSE,"1","42101019501","42101019501.1"
"10486",-75.13852563,39.99974418,10486,FALSE,"1","42101019501","42101019501.1"
"10487",-75.13824961,40.00099418,10487,FALSE,"1","42101019501","42101019501.1"
"10488",-75.13818216,40.00132893,10488,FALSE,"1","42101019501","42101019501.1"
"10489",-75.13806134,40.00184398,10489,FALSE,"1","42101019501","42101019501.1"
"10490",-75.13784775,40.00280005,10490,FALSE,"1","42101019501","42101019501.1"
"10491",-75.13759764,40.00279271,10491,FALSE,"1","42101019501","42101019501.1"
"10492",-75.13733727,40.00275495,10492,FALSE,"1","42101019501","42101019501.1"
"10493",-75.13692454,40.00270321,10493,FALSE,"1","42101019501","42101019501.1"
"10494",-75.13561537,40.00253489,10494,FALSE,"1","42101019501","42101019501.1"
"10495",-75.135326,40.002493,10495,FALSE,"1","42101019501","42101019501.1"
"10496",-75.13499295,40.00244673,10496,FALSE,"1","42101019501","42101019501.1"
"10497",-75.13446163,40.00238265,10497,FALSE,"1","42101019501","42101019501.1"
"10498",-75.13374489,40.00228927,10498,FALSE,"1","42101019501","42101019501.1"
"10499",-75.13356105,40.0022666,10499,FALSE,"1","42101019501","42101019501.1"
"10500",-75.13317032,40.0022126,10500,FALSE,"1","42101019501","42101019501.1"
"10501",-75.13257831,40.00213559,10501,FALSE,"1","42101019501","42101019501.1"
"10502",-75.13203458,40.00206938,10502,FALSE,"1","42101019501","42101019501.1"
"10503",-75.13176036,40.00203528,10503,FALSE,"1","42101019501","42101019501.1"
"10504",-75.13150235,40.00200066,10504,FALSE,"1","42101019501","42101019501.1"
"10505",-75.13059291,40.00188429,10505,FALSE,"1","42101019501","42101019501.1"
"10506",-75.13012348,40.00182107,10506,FALSE,"1","42101019501","42101019501.1"
"10507",-75.12965072,40.0017636,10507,FALSE,"1","42101019501","42101019501.1"
"10508",-75.12913797,40.00169788,10508,FALSE,"1","42101019501","42101019501.1"
"10509",-75.12860566,40.00162074,10509,FALSE,"1","42101019501","42101019501.1"
"10510",-75.12796765,40.00154209,10510,FALSE,"1","42101019501","42101019501.1"
"10511",-75.12736818,40.00146512,10511,FALSE,"1","42101019501","42101019501.1"
"10512",-75.12668088,40.00137468,10512,FALSE,"1","42101019501","42101019501.1"
"10513",-75.12602552,40.00128908,10513,FALSE,"1","42101019501","42101019501.1"
"10514",-75.12541919,40.00121105,10514,FALSE,"1","42101019501","42101019501.1"
"10515",-75.12473271,40.00112521,10515,FALSE,"1","42101019501","42101019501.1"
"10516",-75.12482585,40.00073781,10516,FALSE,"1","42101019501","42101019501.1"
"10517",-75.12495305,40.0001183,10517,FALSE,"1","42101019501","42101019501.1"
"10518",-75.1250594,39.99962937,10518,FALSE,"1","42101019501","42101019501.1"
"10519",-75.12538135,39.998045,10519,FALSE,"1","42101019501","42101019501.1"
"10520",-75.1261014,39.99813748,10520,FALSE,"1","42101019501","42101019501.1"
"10521",-75.12641258,39.99816995,10521,FALSE,"1","42101019501","42101019501.1"
"10522",-75.12733743,39.99829228,10522,FALSE,"1","42101019501","42101019501.1"
"10523",-75.127895,39.998363,10523,FALSE,"1","42101019501","42101019501.1"
"10524",-75.12862909,39.99846026,10524,FALSE,"1","42101019501","42101019501.1"
"10525",-75.12926056,39.99854042,10525,FALSE,"1","42101019501","42101019501.1"
"10526",-75.12980341,39.9986147,10526,FALSE,"1","42101019501","42101019501.1"
"10527",-75.1303214,39.99867869,10527,FALSE,"1","42101019501","42101019501.1"
"10528",-75.13125012,39.99880785,10528,FALSE,"1","42101019501","42101019501.1"
"10529",-75.13217235,39.99891451,10529,FALSE,"1","42101019501","42101019501.1"
"10530",-75.1327027,39.99898683,10530,FALSE,"1","42101019501","42101019501.1"
"10531",-75.13323677,39.99905884,10531,FALSE,"1","42101019501","42101019501.1"
"10532",-75.13383078,39.99913048,10532,FALSE,"1","42101019501","42101019501.1"
"10533",-75.13441312,39.99920862,10533,FALSE,"1","42101019501","42101019501.1"
"10534",-75.12755059,40.00504235,10534,FALSE,"1","42101019502","42101019502.1"
"10535",-75.12652625,40.00498536,10535,FALSE,"1","42101019502","42101019502.1"
"10536",-75.12550192,40.00492504,10536,FALSE,"1","42101019502","42101019502.1"
"10537",-75.1248196,40.00488038,10537,FALSE,"1","42101019502","42101019502.1"
"10538",-75.12447875,40.00485612,10538,FALSE,"1","42101019502","42101019502.1"
"10539",-75.12394933,40.00481503,10539,FALSE,"1","42101019502","42101019502.1"
"10540",-75.124007,40.004542,10540,FALSE,"1","42101019502","42101019502.1"
"10541",-75.12416377,40.0038305,10541,FALSE,"1","42101019502","42101019502.1"
"10542",-75.12441189,40.00263575,10542,FALSE,"1","42101019502","42101019502.1"
"10543",-75.12473271,40.00112521,10543,FALSE,"1","42101019502","42101019502.1"
"10544",-75.12541919,40.00121105,10544,FALSE,"1","42101019502","42101019502.1"
"10545",-75.12602552,40.00128908,10545,FALSE,"1","42101019502","42101019502.1"
"10546",-75.12668088,40.00137468,10546,FALSE,"1","42101019502","42101019502.1"
"10547",-75.12736818,40.00146512,10547,FALSE,"1","42101019502","42101019502.1"
"10548",-75.12796765,40.00154209,10548,FALSE,"1","42101019502","42101019502.1"
"10549",-75.12860566,40.00162074,10549,FALSE,"1","42101019502","42101019502.1"
"10550",-75.12913797,40.00169788,10550,FALSE,"1","42101019502","42101019502.1"
"10551",-75.12965072,40.0017636,10551,FALSE,"1","42101019502","42101019502.1"
"10552",-75.13012348,40.00182107,10552,FALSE,"1","42101019502","42101019502.1"
"10553",-75.13059291,40.00188429,10553,FALSE,"1","42101019502","42101019502.1"
"10554",-75.13150235,40.00200066,10554,FALSE,"1","42101019502","42101019502.1"
"10555",-75.13176036,40.00203528,10555,FALSE,"1","42101019502","42101019502.1"
"10556",-75.13203458,40.00206938,10556,FALSE,"1","42101019502","42101019502.1"
"10557",-75.13257831,40.00213559,10557,FALSE,"1","42101019502","42101019502.1"
"10558",-75.13317032,40.0022126,10558,FALSE,"1","42101019502","42101019502.1"
"10559",-75.13356105,40.0022666,10559,FALSE,"1","42101019502","42101019502.1"
"10560",-75.13374489,40.00228927,10560,FALSE,"1","42101019502","42101019502.1"
"10561",-75.13446163,40.00238265,10561,FALSE,"1","42101019502","42101019502.1"
"10562",-75.13499295,40.00244673,10562,FALSE,"1","42101019502","42101019502.1"
"10563",-75.135326,40.002493,10563,FALSE,"1","42101019502","42101019502.1"
"10564",-75.13561537,40.00253489,10564,FALSE,"1","42101019502","42101019502.1"
"10565",-75.13692454,40.00270321,10565,FALSE,"1","42101019502","42101019502.1"
"10566",-75.13733727,40.00275495,10566,FALSE,"1","42101019502","42101019502.1"
"10567",-75.13759764,40.00279271,10567,FALSE,"1","42101019502","42101019502.1"
"10568",-75.13784775,40.00280005,10568,FALSE,"1","42101019502","42101019502.1"
"10569",-75.13766928,40.0036462,10569,FALSE,"1","42101019502","42101019502.1"
"10570",-75.13744241,40.00373294,10570,FALSE,"1","42101019502","42101019502.1"
"10571",-75.13683165,40.00397087,10571,FALSE,"1","42101019502","42101019502.1"
"10572",-75.13652668,40.00409047,10572,FALSE,"1","42101019502","42101019502.1"
"10573",-75.13591575,40.00432809,10573,FALSE,"1","42101019502","42101019502.1"
"10574",-75.135543,40.004468,10574,FALSE,"1","42101019502","42101019502.1"
"10575",-75.13530091,40.00455963,10575,FALSE,"1","42101019502","42101019502.1"
"10576",-75.13498956,40.00466961,10576,FALSE,"1","42101019502","42101019502.1"
"10577",-75.134854,40.004712,10577,FALSE,"1","42101019502","42101019502.1"
"10578",-75.13467398,40.0047714,10578,FALSE,"1","42101019502","42101019502.1"
"10579",-75.1343525,40.00486151,10579,FALSE,"1","42101019502","42101019502.1"
"10580",-75.13402486,40.0049389,10580,FALSE,"1","42101019502","42101019502.1"
"10581",-75.133981,40.004946,10581,FALSE,"1","42101019502","42101019502.1"
"10582",-75.13369358,40.00500497,10582,FALSE,"1","42101019502","42101019502.1"
"10583",-75.13335888,40.00506266,10583,FALSE,"1","42101019502","42101019502.1"
"10584",-75.13302125,40.00510594,10584,FALSE,"1","42101019502","42101019502.1"
"10585",-75.1326812,40.00513188,10585,FALSE,"1","42101019502","42101019502.1"
"10586",-75.1323393,40.00514743,10586,FALSE,"1","42101019502","42101019502.1"
"10587",-75.13193856,40.00515736,10587,FALSE,"1","42101019502","42101019502.1"
"10588",-75.13165439,40.00516219,10588,FALSE,"1","42101019502","42101019502.1"
"10589",-75.13131209,40.00516524,10589,FALSE,"1","42101019502","42101019502.1"
"10590",-75.13096968,40.00516478,10590,FALSE,"1","42101019502","42101019502.1"
"10591",-75.13062735,40.00516042,10591,FALSE,"1","42101019502","42101019502.1"
"10592",-75.1304,40.005153,10592,FALSE,"1","42101019502","42101019502.1"
"10593",-75.12994327,40.00514157,10593,FALSE,"1","42101019502","42101019502.1"
"10594",-75.12960127,40.00513049,10594,FALSE,"1","42101019502","42101019502.1"
"10595",-75.12891736,40.00510566,10595,FALSE,"1","42101019502","42101019502.1"
"10596",-75.12823372,40.00507655,10596,FALSE,"1","42101019502","42101019502.1"
"10597",-75.12789208,40.00506014,10597,FALSE,"1","42101019502","42101019502.1"
"10598",-75.12786336,40.00505864,10598,FALSE,"1","42101019502","42101019502.1"
"10599",-75.12755059,40.00504235,10599,FALSE,"1","42101019502","42101019502.1"
"10600",-75.13585807,40.01198323,10600,FALSE,"1","42101019700","42101019700.1"
"10601",-75.1365384,40.01206982,10601,FALSE,"1","42101019700","42101019700.1"
"10602",-75.13716726,40.01214944,10602,FALSE,"1","42101019700","42101019700.1"
"10603",-75.13782709,40.01223486,10603,FALSE,"1","42101019700","42101019700.1"
"10604",-75.13865328,40.01234285,10604,FALSE,"1","42101019700","42101019700.1"
"10605",-75.139486,40.01245464,10605,FALSE,"1","42101019700","42101019700.1"
"10606",-75.14012531,40.01253905,10606,FALSE,"1","42101019700","42101019700.1"
"10607",-75.14076716,40.01261946,10607,FALSE,"1","42101019700","42101019700.1"
"10608",-75.14125205,40.0126869,10608,FALSE,"1","42101019700","42101019700.1"
"10609",-75.14134994,40.01277852,10609,FALSE,"1","42101019700","42101019700.1"
"10610",-75.14174629,40.01294065,10610,FALSE,"1","42101019700","42101019700.1"
"10611",-75.14144726,40.01422885,10611,FALSE,"1","42101019700","42101019700.1"
"10612",-75.14112742,40.01581914,10612,FALSE,"1","42101019700","42101019700.1"
"10613",-75.14076235,40.01741243,10613,FALSE,"1","42101019700","42101019700.1"
"10614",-75.14044447,40.01889897,10614,FALSE,"1","42101019700","42101019700.1"
"10615",-75.14010658,40.02039188,10615,FALSE,"1","42101019700","42101019700.1"
"10616",-75.13910002,40.02026294,10616,FALSE,"1","42101019700","42101019700.1"
"10617",-75.13846391,40.02017279,10617,FALSE,"1","42101019700","42101019700.1"
"10618",-75.13781188,40.02008971,10618,FALSE,"1","42101019700","42101019700.1"
"10619",-75.13726529,40.0200237,10619,FALSE,"1","42101019700","42101019700.1"
"10620",-75.13674044,40.01995945,10620,FALSE,"1","42101019700","42101019700.1"
"10621",-75.13662511,40.02047261,10621,FALSE,"1","42101019700","42101019700.1"
"10622",-75.1365617,40.02072898,10622,FALSE,"1","42101019700","42101019700.1"
"10623",-75.13600678,40.02064731,10623,FALSE,"1","42101019700","42101019700.1"
"10624",-75.1352679,40.02053857,10624,FALSE,"1","42101019700","42101019700.1"
"10625",-75.13543473,40.01978334,10625,FALSE,"1","42101019700","42101019700.1"
"10626",-75.13486983,40.01971131,10626,FALSE,"1","42101019700","42101019700.1"
"10627",-75.13419499,40.01962041,10627,FALSE,"1","42101019700","42101019700.1"
"10628",-75.1342687,40.01925265,10628,FALSE,"1","42101019700","42101019700.1"
"10629",-75.13434655,40.01888913,10629,FALSE,"1","42101019700","42101019700.1"
"10630",-75.13442923,40.01853808,10630,FALSE,"1","42101019700","42101019700.1"
"10631",-75.13451321,40.01813752,10631,FALSE,"1","42101019700","42101019700.1"
"10632",-75.13461228,40.01767989,10632,FALSE,"1","42101019700","42101019700.1"
"10633",-75.13469432,40.01728292,10633,FALSE,"1","42101019700","42101019700.1"
"10634",-75.13484437,40.01663857,10634,FALSE,"1","42101019700","42101019700.1"
"10635",-75.134973,40.016046,10635,FALSE,"1","42101019700","42101019700.1"
"10636",-75.13519035,40.01505774,10636,FALSE,"1","42101019700","42101019700.1"
